joint_pos_desired_1, joint_pos_1, joint_vel_desired_1, joint_vel_filtered_1, input torque_1_w.DOB[Nm], DOB Torque 1[Nm], DOB Torque 2[Nm], current_time
1.0427,1.10617,-0.0782827,-0.0613997,-141.061,-283.46,23.0563,5.664
1.04239,1.10592,-0.0783549,-0.0620189,-139.921,-281.725,23.0563,5.668
1.04208,1.10566,-0.0784271,-0.0627852,-138.443,-279.41,23.0563,5.672
1.04176,1.1054,-0.0784993,-0.0632877,-137.561,-277.406,23.0563,5.676
1.04145,1.10515,-0.0785714,-0.0636821,-136.924,-275.754,23.0563,5.68
1.04113,1.10489,-0.0786436,-0.0642082,-135.984,-273.966,23.0563,5.684
1.04082,1.10463,-0.0787157,-0.0647309,-135.048,-272.142,23.0563,5.688
1.0405,1.10437,-0.0787878,-0.0649829,-134.728,-270.912,23.0563,5.692
1.04019,1.1041,-0.0788599,-0.0654299,-133.96,-269.497,23.0563,5.696
1.03987,1.10384,-0.0789319,-0.065448,-134.17,-269.006,23.0562,5.7
1.03956,1.10357,-0.079004,-0.0663026,-132.471,-267.011,23.0562,5.704
1.03924,1.10332,-0.079076,-0.0648579,-136.013,-269.634,23.0563,5.708
1.03893,1.10306,-0.0791479,-0.0647079,-136.611,-271.295,23.0563,5.712
1.03861,1.1028,-0.0792199,-0.0644711,-137.408,-272.948,23.0563,5.716
1.03829,1.10255,-0.0792919,-0.064493,-137.617,-273.987,23.0563,5.72
1.03797,1.1023,-0.0793638,-0.063392,-140.388,-277.313,23.0563,5.724
1.03766,1.10204,-0.0794357,-0.063548,-140.299,-278.763,23.0562,5.728
1.03734,1.10179,-0.0795076,-0.0637499,-140.104,-279.384,23.0562,5.732
1.03702,1.10153,-0.0795794,-0.064054,-139.676,-279.322,23.0563,5.736
1.0367,1.10127,-0.0796513,-0.0646452,-138.59,-278.249,23.0563,5.74
1.03638,1.101,-0.0797231,-0.0653191,-137.313,-276.497,23.0563,5.744
1.03606,1.10074,-0.0797949,-0.0658855,-136.277,-274.629,23.0563,5.748
1.03574,1.10047,-0.0798666,-0.0660466,-136.162,-273.592,23.0563,5.752
1.03543,1.1002,-0.0799384,-0.0665583,-135.247,-272.113,23.0563,5.756
1.03511,1.09993,-0.0800101,-0.0669578,-134.585,-270.732,23.0563,5.76
1.03479,1.09966,-0.0800818,-0.0672181,-134.239,-269.691,23.0563,5.764
1.03446,1.0994,-0.0801535,-0.0669405,-135.118,-270.031,23.0563,5.768
1.03414,1.09912,-0.0802251,-0.0675156,-134.054,-269.058,23.0563,5.772
1.03382,1.09885,-0.0802968,-0.0677967,-133.658,-268.239,23.0563,5.776
1.0335,1.09857,-0.0803684,-0.0687974,-131.618,-265.788,23.0563,5.78
1.03318,1.09829,-0.0804399,-0.0688927,-131.638,-264.674,23.0563,5.784
1.03286,1.09801,-0.0805115,-0.0695983,-130.265,-262.679,23.0563,5.788
1.03254,1.09773,-0.0805831,-0.0699902,-129.604,-261.063,23.0563,5.792
1.03221,1.09745,-0.0806546,-0.0702848,-129.163,-259.797,23.0563,5.796
1.03189,1.09717,-0.0807261,-0.0701029,-129.807,-259.788,23.0563,5.8
1.03157,1.09689,-0.0807975,-0.0700019,-130.269,-260.172,23.0563,5.804
1.03124,1.09661,-0.080869,-0.0696386,-131.33,-261.396,23.0563,5.808
1.03092,1.09633,-0.0809404,-0.0697056,-131.412,-262.04,23.0563,5.812
1.0306,1.09605,-0.0810118,-0.0698963,-131.212,-262.188,23.0563,5.816
1.03027,1.09577,-0.0810832,-0.0703861,-130.328,-261.409,23.0563,5.82
1.02995,1.09547,-0.0811545,-0.0720786,-126.698,-257.443,23.0563,5.824
1.02962,1.09519,-0.0812259,-0.0711763,-128.977,-257.924,23.0562,5.828
1.0293,1.0949,-0.0812972,-0.0720185,-127.282,-256.242,23.0562,5.832
1.02897,1.0946,-0.0813684,-0.0727552,-125.823,-254.038,23.0563,5.836
1.02865,1.09431,-0.0814397,-0.0728573,-125.808,-252.96,23.0563,5.84
1.02832,1.09402,-0.0815109,-0.0728373,-126.071,-252.625,23.0563,5.844
1.028,1.09373,-0.0815821,-0.0727878,-126.402,-252.741,23.0563,5.848
1.02767,1.09344,-0.0816533,-0.0731441,-125.807,-252.174,23.0563,5.852
1.02734,1.09315,-0.0817245,-0.0729199,-126.536,-252.654,23.0563,5.856
1.02701,1.09285,-0.0817956,-0.072872,-126.863,-253.167,23.0563,5.86
1.02669,1.09256,-0.0818667,-0.0728455,-127.143,-253.696,23.0563,5.864
1.02636,1.09227,-0.0819378,-0.0727923,-127.484,-254.299,23.0563,5.868
1.02603,1.09198,-0.0820089,-0.0726092,-128.123,-255.235,23.0563,5.872
1.0257,1.09169,-0.0820799,-0.0725459,-128.489,-256.051,23.0563,5.876
1.02538,1.0914,-0.0821509,-0.0726643,-128.442,-256.416,23.0563,5.88
1.02505,1.09111,-0.0822219,-0.0731523,-127.551,-255.733,23.0563,5.884
1.02472,1.09081,-0.0822929,-0.0739225,-126.014,-253.915,23.0562,5.888
1.02439,1.0905,-0.0823638,-0.074811,-124.202,-251.264,23.0562,5.892
1.02406,1.0902,-0.0824347,-0.0756117,-122.585,-248.375,23.0563,5.896
1.02373,1.08989,-0.0825056,-0.076594,-120.548,-244.914,23.0563,5.9
1.0234,1.08957,-0.0825765,-0.0774084,-118.889,-241.558,23.0563,5.904
1.02307,1.08926,-0.0826473,-0.0781296,-117.438,-238.427,23.0563,5.908
1.02274,1.08894,-0.0827181,-0.0785303,-116.714,-236.124,23.0563,5.912
1.02241,1.08862,-0.0827889,-0.0790216,-115.781,-233.992,23.0563,5.916
1.02208,1.08829,-0.0828597,-0.0802542,-113.153,-230.284,23.0563,5.92
1.02174,1.08798,-0.0829304,-0.0791348,-115.885,-231.248,23.0563,5.924
1.02141,1.08766,-0.0830011,-0.0793574,-115.562,-231.157,23.0563,5.928
1.02108,1.08735,-0.0830718,-0.0795195,-115.376,-230.957,23.0563,5.932
1.02075,1.08702,-0.0831425,-0.0798782,-114.741,-230.231,23.0563,5.936
1.02041,1.0867,-0.0832131,-0.0802311,-114.117,-229.274,23.0563,5.94
1.02008,1.08638,-0.0832837,-0.0804271,-113.85,-228.545,23.0563,5.944
1.01975,1.08606,-0.0833543,-0.080536,-113.78,-228.099,23.0563,5.948
1.01941,1.08573,-0.0834248,-0.0807885,-113.382,-227.462,23.0563,5.952
1.01908,1.08541,-0.0834954,-0.0809671,-113.152,-226.922,23.0563,5.956
1.01875,1.08508,-0.0835659,-0.0813735,-112.401,-225.896,23.0563,5.96
1.01841,1.08475,-0.0836364,-0.0819063,-111.36,-224.368,23.0563,5.964
1.01808,1.08441,-0.0837068,-0.0829317,-109.191,-221.467,23.0563,5.968
1.01774,1.08407,-0.0837772,-0.0838085,-107.356,-218.26,23.0563,5.972
1.01741,1.08373,-0.0838476,-0.0848714,-105.09,-214.417,23.0563,5.976
1.01707,1.08338,-0.083918,-0.0855387,-103.72,-211.164,23.0563,5.98
1.01674,1.08303,-0.0839883,-0.0862165,-102.323,-208.111,23.0563,5.984
1.0164,1.08268,-0.0840587,-0.0868618,-100.996,-205.244,23.0563,5.988
1.01606,1.08233,-0.084129,-0.0872203,-100.319,-203.122,23.0563,5.992
1.01573,1.08198,-0.0841992,-0.0872659,-100.355,-202.054,23.0562,5.996
1.01539,1.08164,-0.0842695,-0.0870609,-100.962,-202.064,23.0562,6
1.01505,1.08127,-0.0843397,-0.0889816,-96.7209,-197.76,23.0563,6.004
1.01472,1.08094,-0.0844099,-0.0857491,-104.226,-203.347,23.0562,6.008
1.01438,1.0806,-0.08448,-0.0855657,-104.795,-206.185,23.0562,6.012
1.01404,1.08026,-0.0845501,-0.0852334,-105.705,-208.609,23.0563,6.016
1.0137,1.07992,-0.0846202,-0.0854327,-105.405,-209.554,23.0563,6.02
1.01336,1.07956,-0.0846903,-0.0869638,-102.066,-206.772,23.0563,6.024
1.01302,1.07923,-0.0847604,-0.0856262,-105.262,-208.795,23.0563,6.028
1.01268,1.07888,-0.0848304,-0.0864571,-103.519,-207.821,23.0563,6.032
1.01234,1.07852,-0.0849004,-0.0875712,-101.126,-205.079,23.0563,6.036
1.01201,1.07817,-0.0849703,-0.0883438,-99.5044,-202.201,23.0563,6.04
1.01167,1.07781,-0.0850403,-0.0888881,-98.3992,-199.677,23.0563,6.044
1.01132,1.07745,-0.0851102,-0.0891522,-97.9306,-197.929,23.0563,6.048
1.01098,1.07709,-0.0851801,-0.0895676,-97.1152,-196.194,23.0563,6.052
1.01064,1.07673,-0.0852499,-0.0896832,-96.9816,-195.188,23.0563,6.056
1.0103,1.07637,-0.0853198,-0.0895938,-97.3152,-194.977,23.0563,6.06
1.00996,1.07602,-0.0853896,-0.0890836,-98.6103,-196.118,23.0563,6.064
1.00962,1.07565,-0.0854593,-0.0899517,-96.7639,-194.762,23.0563,6.068
1.00928,1.07531,-0.0855291,-0.0876701,-102.099,-199.549,23.0563,6.072
1.00893,1.07497,-0.0855988,-0.0872854,-103.121,-202.638,23.0563,6.076
1.00859,1.07462,-0.0856685,-0.0865727,-104.895,-206.014,23.0563,6.08
1.00825,1.07428,-0.0857381,-0.0863687,-105.513,-208.31,23.0563,6.084
1.00791,1.07394,-0.0858078,-0.0863321,-105.75,-209.754,23.0563,6.088
1.00756,1.07359,-0.0858774,-0.0863118,-105.951,-210.731,23.0563,6.092
1.00722,1.07324,-0.0859469,-0.0865692,-105.519,-210.819,23.0563,6.096
1.00688,1.07289,-0.0860165,-0.0872113,-104.208,-209.605,23.0563,6.1
1.00653,1.07254,-0.086086,-0.0877599,-103.106,-207.974,23.0563,6.104
1.00619,1.07218,-0.0861555,-0.0883718,-101.857,-205.942,23.0563,6.108
1.00584,1.07182,-0.0862249,-0.0887118,-101.224,-204.319,23.0563,6.112
1.0055,1.07146,-0.0862944,-0.0891693,-100.322,-202.585,23.0563,6.116
1.00515,1.0711,-0.0863638,-0.0900378,-98.4792,-199.879,23.0563,6.12
1.00481,1.07074,-0.0864331,-0.0897141,-99.3515,-199.453,23.0563,6.124
1.00446,1.07038,-0.0865025,-0.0900717,-98.6717,-198.44,23.0563,6.128
1.00411,1.07002,-0.0865718,-0.0906542,-97.4768,-196.757,23.0563,6.132
1.00377,1.06965,-0.0866411,-0.0909395,-96.9567,-195.436,23.0563,6.136
1.00342,1.06928,-0.0867103,-0.0913283,-96.199,-194.001,23.0563,6.14
1.00307,1.06892,-0.0867796,-0.0913907,-96.1837,-193.273,23.0562,6.144
1.00273,1.06855,-0.0868488,-0.091387,-96.3194,-193.006,23.0562,6.148
1.00238,1.06818,-0.0869179,-0.0915385,-96.1014,-192.625,23.0563,6.152
1.00203,1.06782,-0.0869871,-0.0915075,-96.2991,-192.635,23.0563,6.156
1.00168,1.06745,-0.0870562,-0.0916438,-96.1157,-192.435,23.0563,6.16
1.00133,1.06709,-0.0871252,-0.0915276,-96.5079,-192.737,23.0563,6.164
1.00099,1.06672,-0.0871943,-0.0912712,-97.2214,-193.574,23.0563,6.168
1.00064,1.06635,-0.0872633,-0.09205,-95.5746,-192.313,23.0563,6.172
1.00029,1.066,-0.0873323,-0.0903713,-99.5306,-195.753,23.0563,6.176
0.999939,1.06564,-0.0874013,-0.0901297,-100.219,-197.911,23.0563,6.18
0.999589,1.06528,-0.0874702,-0.090341,-99.8755,-198.691,23.0563,6.184
0.999239,1.0649,-0.0875391,-0.0916867,-96.9426,-196.228,23.0563,6.188
0.998889,1.06455,-0.0876079,-0.0900927,-100.709,-198.954,23.0563,6.192
0.998538,1.06419,-0.0876768,-0.0903588,-100.242,-199.582,23.0562,6.196
0.998187,1.06382,-0.0877456,-0.0911976,-98.4671,-198.208,23.0562,6.2
0.997836,1.06345,-0.0878144,-0.0913949,-98.1508,-197.325,23.0563,6.204
0.997485,1.06308,-0.0878831,-0.0915429,-97.946,-196.665,23.0563,6.208
0.997133,1.06271,-0.0879518,-0.0919322,-97.1899,-195.565,23.0563,6.212
0.996781,1.06234,-0.0880205,-0.0926475,-95.6879,-193.536,23.0563,6.216
0.996429,1.06196,-0.0880892,-0.0932753,-94.3815,-191.269,23.0562,6.22
0.996076,1.06158,-0.0881578,-0.0940079,-92.832,-188.606,23.0562,6.224
0.995724,1.06121,-0.0882264,-0.0936088,-93.8606,-188.327,23.0563,6.228
0.995371,1.06084,-0.0882949,-0.0936557,-93.8742,-188.071,23.0563,6.232
0.995017,1.06046,-0.0883635,-0.0942577,-92.6216,-186.675,23.0563,6.236
0.994664,1.06009,-0.088432,-0.093594,-94.2533,-187.671,23.0563,6.24
0.99431,1.05971,-0.0885004,-0.0937243,-94.078,-187.867,23.0563,6.244
0.993956,1.05934,-0.0885689,-0.0937583,-94.1219,-188.039,23.0563,6.248
0.993601,1.05896,-0.0886373,-0.093854,-94.0253,-188.033,23.0563,6.252
0.993247,1.05858,-0.0887057,-0.0945213,-92.624,-186.64,23.0563,6.256
0.992892,1.05821,-0.088774,-0.093395,-95.3116,-188.709,23.0563,6.26
0.992536,1.05784,-0.0888423,-0.0934602,-95.2879,-189.536,23.0563,6.264
0.992181,1.05745,-0.0889106,-0.0948784,-92.1771,-186.887,23.0563,6.268
0.991825,1.05707,-0.0889789,-0.0943227,-93.5613,-187.146,23.0563,6.272
0.991469,1.05671,-0.0890471,-0.0929775,-96.7509,-190.326,23.0563,6.276
0.991113,1.05634,-0.0891153,-0.0928444,-97.184,-192.17,23.0563,6.28
0.990756,1.05597,-0.0891834,-0.0927704,-97.4834,-193.447,23.0563,6.284
0.990399,1.0556,-0.0892515,-0.0926526,-97.8837,-194.523,23.0563,6.288
0.990042,1.05523,-0.0893196,-0.0924719,-98.4285,-195.621,23.0563,6.292
0.989685,1.05486,-0.0893877,-0.0921412,-99.3171,-197.059,23.0563,6.296
0.989327,1.05449,-0.0894557,-0.092303,-99.0846,-197.526,23.0562,6.3
0.988969,1.05412,-0.0895237,-0.0925464,-98.6651,-197.393,23.0562,6.304
0.988611,1.05375,-0.0895917,-0.0926049,-98.6664,-197.366,23.0563,6.308
0.988252,1.05338,-0.0896596,-0.0927909,-98.3766,-197.061,23.0563,6.312
0.987894,1.053,-0.0897275,-0.0933549,-97.2236,-195.771,23.0563,6.316
0.987535,1.05262,-0.0897954,-0.0939754,-95.9385,-193.897,23.0563,6.32
0.987175,1.05224,-0.0898632,-0.0949727,-93.7899,-190.85,23.0563,6.324
0.986816,1.05186,-0.089931,-0.0949509,-93.9604,-189.567,23.0563,6.328
0.986456,1.05147,-0.0899988,-0.0955914,-92.6203,-187.495,23.0563,6.332
0.986096,1.05107,-0.0900665,-0.0975979,-88.1595,-182.032,23.0563,6.336
0.985735,1.0507,-0.0901342,-0.0959487,-92.0275,-183.361,23.0563,6.34
0.985375,1.05031,-0.0902019,-0.0962609,-91.4311,-183.073,23.0563,6.344
0.985014,1.04993,-0.0902695,-0.0958201,-92.5511,-184.1,23.0563,6.348
0.984652,1.04954,-0.0903372,-0.0966117,-90.8624,-182.856,23.0563,6.352
0.984291,1.04917,-0.0904047,-0.0946715,-95.4024,-186.894,23.0563,6.356
0.983929,1.04879,-0.0904723,-0.0946684,-95.5351,-188.765,23.0563,6.36
0.983567,1.04841,-0.0905398,-0.0943596,-96.3658,-190.62,23.0563,6.364
0.983205,1.04804,-0.0906072,-0.094188,-96.8857,-192.079,23.0563,6.368
0.982842,1.04767,-0.0906747,-0.0937856,-97.9338,-193.879,23.0563,6.372
0.982479,1.04729,-0.0907421,-0.0939459,-97.7009,-194.53,23.0563,6.376
0.982116,1.04691,-0.0908095,-0.0939582,-97.8051,-195.022,23.0563,6.38
0.981753,1.04654,-0.0908768,-0.0939267,-98.0096,-195.488,23.0563,6.384
0.981389,1.04615,-0.0909441,-0.0952143,-95.2046,-192.918,23.0563,6.388
0.981025,1.04578,-0.0910114,-0.0937032,-98.7777,-195.377,23.0563,6.392
0.980661,1.04541,-0.0910786,-0.0939001,-98.4635,-196.031,23.0562,6.396
0.980297,1.04503,-0.0911458,-0.0937792,-98.8737,-196.839,23.0562,6.4
0.979932,1.04465,-0.091213,-0.0945566,-97.2354,-195.604,23.0563,6.404
0.979567,1.04428,-0.0912802,-0.0938752,-98.9209,-196.786,23.0563,6.408
0.979202,1.0439,-0.0913473,-0.0941493,-98.4311,-196.766,23.0563,6.412
0.978836,1.04352,-0.0914143,-0.0944934,-97.7799,-196.157,23.0563,6.416
0.978471,1.04314,-0.0914814,-0.0950685,-96.5999,-194.711,23.0563,6.42
0.978104,1.04275,-0.0915484,-0.0955416,-95.6494,-193.089,23.0563,6.424
0.977738,1.04237,-0.0916154,-0.0958044,-95.176,-191.82,23.0563,6.428
0.977372,1.04198,-0.0916823,-0.0958736,-95.1428,-191.134,23.0563,6.432
0.977005,1.0416,-0.0917492,-0.0958737,-95.2674,-190.882,23.0563,6.436
0.976638,1.04122,-0.0918161,-0.0958353,-95.48,-190.94,23.0563,6.44
0.97627,1.04084,-0.0918829,-0.0951998,-97.0558,-192.525,23.0563,6.444
0.975902,1.04046,-0.0919497,-0.0949619,-97.7288,-193.903,23.0563,6.448
0.975535,1.04007,-0.0920165,-0.0959814,-95.5347,-192.4,23.0563,6.452
0.975166,1.0397,-0.0920832,-0.0942061,-99.7113,-195.986,23.0563,6.456
0.974798,1.03933,-0.0921499,-0.0942179,-99.822,-197.624,23.0563,6.46
0.974429,1.03895,-0.0922165,-0.0940326,-100.383,-199.083,23.0563,6.464
0.97406,1.03858,-0.0922832,-0.0940831,-100.407,-199.855,23.0563,6.468
0.973691,1.03819,-0.0923498,-0.0948022,-98.9058,-198.78,23.0563,6.472
0.973321,1.03781,-0.0924163,-0.094741,-99.1806,-198.624,23.0563,6.476
0.972952,1.03743,-0.0924828,-0.0954364,-97.7299,-197.056,23.0563,6.48
0.972581,1.03704,-0.0925493,-0.095746,-97.1554,-195.772,23.0563,6.484
0.972211,1.03664,-0.0926158,-0.0977606,-92.6887,-190.655,23.0563,6.488
0.971841,1.03627,-0.0926822,-0.0959623,-96.9094,-192.531,23.0563,6.492
0.97147,1.03588,-0.0927486,-0.0965372,-95.7271,-191.921,23.0563,6.496
0.971099,1.03549,-0.0928149,-0.0968949,-95.0369,-191.023,23.0563,6.5
0.970727,1.0351,-0.0928812,-0.0974008,-94.0068,-189.571,23.0563,6.504
0.970356,1.0347,-0.0929475,-0.0988718,-90.7714,-185.643,23.0563,6.508
0.969984,1.03432,-0.0930138,-0.0969635,-95.2376,-188.288,23.0563,6.512
0.969611,1.03393,-0.09308,-0.0973237,-94.5405,-188.563,23.0563,6.516
0.969239,1.03354,-0.0931461,-0.0965641,-96.3964,-190.649,23.0563,6.52
0.968866,1.03316,-0.0932123,-0.0961805,-97.3997,-192.605,23.0563,6.524
0.968493,1.03278,-0.0932784,-0.0960058,-97.9293,-194.11,23.0563,6.528
0.96812,1.03239,-0.0933444,-0.0958704,-98.3707,-195.329,23.0563,6.532
0.967746,1.03201,-0.0934105,-0.0959103,-98.4131,-195.999,23.0563,6.536
0.967373,1.03163,-0.0934765,-0.0960476,-98.2334,-196.187,23.0563,6.54
0.966999,1.03124,-0.0935424,-0.0963158,-97.7544,-195.832,23.0563,6.544
0.966624,1.03086,-0.0936083,-0.0960426,-98.5096,-196.444,23.0563,6.548
0.96625,1.03047,-0.0936742,-0.0965434,-97.5007,-195.69,23.0563,6.552
0.965875,1.03008,-0.0937401,-0.0967064,-97.2596,-195.143,23.0563,6.556
0.9655,1.02969,-0.0938059,-0.0971041,-96.4824,-194.088,23.0563,6.56
0.965125,1.0293,-0.0938716,-0.0976706,-95.3179,-192.424,23.0563,6.564
0.964749,1.0289,-0.0939374,-0.0980236,-94.6369,-190.948,23.0563,6.568
0.964373,1.02851,-0.0940031,-0.0984117,-93.8741,-189.441,23.0563,6.572
0.963997,1.02811,-0.0940688,-0.098397,-94.0282,-188.843,23.0562,6.576
0.96362,1.02772,-0.0941344,-0.0986959,-93.4671,-187.932,23.0562,6.58
0.963244,1.02732,-0.0942,-0.0991691,-92.5068,-186.528,23.0563,6.584
0.962867,1.02692,-0.0942655,-0.0995471,-91.7609,-185.109,23.0563,6.588
0.96249,1.02651,-0.0943311,-0.100179,-90.4327,-183.075,23.0563,6.592
0.962112,1.0261,-0.0943965,-0.101644,-87.2018,-178.861,23.0563,6.596
0.961735,1.0257,-0.094462,-0.101114,-88.5127,-178.191,23.0563,6.6
0.961357,1.02531,-0.0945274,-0.0993224,-92.7059,-181.867,23.0563,6.604
0.960978,1.02491,-0.0945928,-0.09921,-93.0797,-183.816,23.0563,6.608
0.9606,1.02452,-0.0946581,-0.0988021,-94.1289,-185.907,23.0563,6.612
0.960221,1.02413,-0.0947234,-0.0986907,-94.5047,-187.328,23.0563,6.616
0.959842,1.02373,-0.0947887,-0.0988975,-94.1553,-187.726,23.0563,6.62
0.959463,1.02334,-0.0948539,-0.0984365,-95.3285,-189.159,23.0563,6.624
0.959083,1.02294,-0.0949191,-0.0994472,-93.147,-187.643,23.0562,6.628
0.958703,1.02255,-0.0949842,-0.0976671,-97.3275,-191.225,23.0563,6.632
0.958323,1.02216,-0.0950493,-0.0979449,-96.824,-192.246,23.0563,6.636
0.957943,1.02177,-0.0951144,-0.0980609,-96.6884,-192.733,23.0563,6.64
0.957562,1.02137,-0.0951795,-0.0985092,-95.794,-192.125,23.0563,6.644
0.957182,1.02097,-0.0952445,-0.0989118,-95.0014,-191.093,23.0563,6.648
0.9568,1.02056,-0.0953094,-0.100709,-91.0235,-186.63,23.0563,6.652
0.956419,1.02017,-0.0953743,-0.0990209,-94.9887,-188.559,23.0563,6.656
0.956037,1.01978,-0.0954392,-0.0989274,-95.3257,-189.526,23.0563,6.66
0.955656,1.01938,-0.0955041,-0.0987218,-95.9193,-190.62,23.0563,6.664
0.955273,1.01899,-0.0955689,-0.0986461,-96.2185,-191.461,23.0563,6.668
0.954891,1.0186,-0.0956337,-0.0982969,-97.1424,-192.819,23.0563,6.672
0.954508,1.01821,-0.0956984,-0.0981796,-97.5397,-193.868,23.0563,6.676
0.954125,1.01782,-0.0957631,-0.0980377,-97.9942,-194.861,23.0563,6.68
0.953742,1.01743,-0.0958278,-0.097767,-98.7442,-196.112,23.0563,6.684
0.953359,1.01704,-0.0958924,-0.0977317,-98.9588,-196.938,23.0563,6.688
0.952975,1.01664,-0.095957,-0.097904,-98.7002,-197.115,23.0563,6.692
0.952591,1.01625,-0.0960215,-0.0981917,-98.1777,-196.719,23.0563,6.696
0.952207,1.01585,-0.096086,-0.0986587,-97.2447,-195.624,23.0563,6.7
0.951822,1.01545,-0.0961505,-0.0994555,-95.5562,-193.431,23.0563,6.704
0.951438,1.01505,-0.0962149,-0.0997446,-95.0214,-191.866,23.0563,6.708
0.951053,1.01465,-0.0962793,-0.0999053,-94.7782,-190.812,23.0563,6.712
0.950667,1.01425,-0.0963437,-0.100302,-93.9964,-189.472,23.0563,6.716
0.950282,1.01384,-0.096408,-0.100291,-94.1399,-188.958,23.0563,6.72
0.949896,1.01344,-0.0964723,-0.100862,-92.9597,-187.476,23.0563,6.724
0.94951,1.01303,-0.0965365,-0.101025,-92.7047,-186.529,23.0563,6.728
0.949124,1.01263,-0.0966007,-0.100962,-92.9648,-186.292,23.0563,6.732
0.948737,1.01222,-0.0966649,-0.101618,-91.5853,-184.751,23.0563,6.736
0.948351,1.01182,-0.096729,-0.101138,-92.7942,-185.258,23.0563,6.74
0.947964,1.01142,-0.0967931,-0.100334,-94.7459,-187.357,23.0563,6.744
0.947576,1.01102,-0.0968571,-0.100348,-94.8366,-188.396,23.0563,6.748
0.947189,1.01062,-0.0969211,-0.100356,-94.9417,-189.069,23.0563,6.752
0.946801,1.0102,-0.0969851,-0.102164,-90.938,-185.427,23.0563,6.756
0.946413,1.00981,-0.097049,-0.100251,-95.414,-188.325,23.0563,6.76
0.946025,1.00941,-0.0971129,-0.10011,-95.8608,-189.884,23.0563,6.764
0.945636,1.009,-0.0971767,-0.101413,-93.0122,-187.852,23.0563,6.768
0.945247,1.0086,-0.0972405,-0.100257,-95.7693,-189.797,23.0563,6.772
0.944858,1.00821,-0.0973043,-0.0989612,-98.8501,-193.652,23.0563,6.776
0.944469,1.00782,-0.097368,-0.0990094,-98.8742,-195.476,23.0562,6.78
0.944079,1.00742,-0.0974317,-0.0993816,-98.1588,-195.77,23.0562,6.784
0.943689,1.00699,-0.0974954,-0.102967,-90.1107,-187.964,23.0563,6.788
0.943299,1.00661,-0.097559,-0.0988929,-99.5148,-193.929,23.0563,6.792
0.942909,1.00621,-0.0976226,-0.0993937,-98.5078,-195.188,23.0563,6.796
0.942518,1.00581,-0.0976861,-0.0997487,-97.8306,-195.323,23.0563,6.8
0.942127,1.00539,-0.0977496,-0.101597,-93.7449,-191.387,23.0563,6.804
0.941736,1.005,-0.097813,-0.10032,-96.7771,-192.688,23.0563,6.808
0.941345,1.00459,-0.0978764,-0.100801,-95.8078,-192.103,23.0563,6.812
0.940953,1.00419,-0.0979398,-0.101029,-95.4109,-191.49,23.0563,6.816
0.940561,1.00377,-0.0980032,-0.102615,-91.9163,-187.697,23.0563,6.82
0.940169,1.00338,-0.0980664,-0.100195,-97.5527,-191.617,23.0563,6.824
0.939777,1.00298,-0.0981297,-0.100232,-97.5974,-193.212,23.0563,6.828
0.939384,1.00258,-0.0981929,-0.0999074,-98.4683,-194.964,23.0563,6.832
0.938991,1.00218,-0.0982561,-0.100648,-96.9101,-194.282,23.0563,6.836
0.938598,1.00178,-0.0983192,-0.100254,-97.9382,-195.105,23.0563,6.84
0.938205,1.00138,-0.0983823,-0.0997274,-99.2697,-196.78,23.0563,6.844
0.937811,1.00098,-0.0984453,-0.0999341,-98.9326,-197.225,23.0563,6.848
0.937417,1.00058,-0.0985084,-0.100318,-98.1909,-196.767,23.0563,6.852
0.937023,1.00017,-0.0985713,-0.100876,-97.0477,-195.453,23.0563,6.856
0.936628,0.999769,-0.0986342,-0.100726,-97.5186,-195.32,23.0563,6.86
0.936234,0.99936,-0.0986971,-0.101448,-95.999,-193.675,23.0563,6.864
0.935839,0.998948,-0.09876,-0.10208,-94.6823,-191.613,23.0563,6.868
0.935444,0.998533,-0.0988228,-0.102854,-93.039,-188.97,23.0563,6.872
0.935048,0.998115,-0.0988855,-0.103552,-91.562,-186.207,23.0563,6.876
0.934653,0.997697,-0.0989483,-0.10394,-90.789,-184.064,23.0563,6.88
0.934257,0.997274,-0.099011,-0.104846,-88.8306,-181,23.0563,6.884
0.933861,0.996843,-0.0990736,-0.106118,-86.034,-176.719,23.0563,6.888
0.933464,0.99642,-0.0991362,-0.105941,-86.5335,-175.151,23.0563,6.892
0.933067,0.995989,-0.0991988,-0.106687,-84.9283,-172.62,23.0563,6.896
0.932671,0.995559,-0.0992613,-0.107102,-84.0755,-170.539,23.0563,6.9
0.932273,0.995126,-0.0993237,-0.107563,-83.1153,-168.517,23.0563,6.904
0.931876,0.994694,-0.0993862,-0.107742,-82.7949,-167.18,23.0563,6.908
0.931478,0.994263,-0.0994486,-0.107765,-82.8305,-166.509,23.0563,6.912
0.93108,0.993832,-0.0995109,-0.107739,-82.9769,-166.279,23.0563,6.916
0.930682,0.993399,-0.0995732,-0.107993,-82.4846,-165.642,23.0563,6.92
0.930284,0.992966,-0.0996355,-0.108096,-82.3365,-165.195,23.0563,6.924
0.929885,0.992536,-0.0996977,-0.107846,-82.9932,-165.62,23.0563,6.928
0.929486,0.992111,-0.0997599,-0.107209,-84.537,-167.327,23.0563,6.932
0.929087,0.991691,-0.0998221,-0.106125,-87.1027,-170.669,23.0563,6.936
0.928688,0.991272,-0.0998842,-0.105561,-88.4891,-173.628,23.0563,6.94
0.928288,0.990871,-0.0999462,-0.103252,-93.8625,-180.491,23.0563,6.944
